sample_id,clim_precip,clim_temp,soil_texture,topo_elevation,topo_slope
44,0.0697626217077359,289.3760223156726,4,19,7.349766
45,0.0409516034168685,291.67175002795665,7,77,2.9579358
46,0.0255332011157327,289.47213802072764,5,468,6.3118925
47,0.0191260975591981,291.5080398334384,4,75,1.4690446
48,0.046370844900921,287.56257121020144,6,414,30.78339
49,0.0269475000449827,289.99693598653465,7,519,3.0050216
50,0.0642276521358398,289.2986497743689,1,4,2.3825307
51,0.0725160741568533,288.8489169484405,4,19,2.5709534
52,0.0680692477570928,289.1851798097158,3,12,0.92740995
53,0.0669478147892995,288.5568986318809,4,27,1.5173787
54,0.0211929282823136,290.6131479900919,7,422,14.149684
55,0.0273340286942751,289.2137679461413,7,367,3.5394824
56,0.0215588032843212,290.6066225198276,7,115,2.1729693
57,0.0669391011048165,289.5334431052869,4,19,2.2034032
58,0.0387803362525802,291.2142722524921,4,40,0.0
59,0.0676758670738248,288.6135465049244,2,23,0.92740995
60,0.0218831548032555,290.522801014726,7,171,3.5839303
61,0.0358977944320181,291.5448084491485,7,65,0.0
62,0.0420318665258323,291.5875236209532,7,82,0.92740995
63,0.0202240439909863,290.8741021763078,7,363,10.339424
64,0.0423469294827084,291.5266588275391,7,82,0.0
65,0.0428171094478741,289.0333872436568,7,105,1.1493034
66,0.0747975666333226,288.32011926591326,4,37,1.2035977
67,0.0371671854393985,291.5420395109653,7,69,3.9121397
68,0.0410348154684142,291.61337114088616,7,78,3.609214
69,0.0244295638926374,290.8392628757739,6,182,2.4630675
70,0.0298425081046069,291.2923694198311,4,59,2.179396
71,0.0317510779097652,291.4142587235109,7,110,2.2982287
72,0.0210479274409472,291.66556593767166,7,76,1.1408302
73,0.0425735944438106,289.98367276777515,7,101,0.0
74,0.0230613606509168,290.16686990724133,7,804,10.091276
75,0.0244027606133044,290.5628865792891,5,234,0.0
76,0.0216183922639307,291.7020896109484,7,73,1.1411909
77,0.0734892547010052,289.3264190155138,7,28,12.9762335
78,0.0255248769454726,289.47775547711115,6,459,9.081951
79,0.0191309432932998,291.31260755117603,7,211,6.562341
80,0.02984761724579,291.073610082782,7,66,1.47314
81,0.0390031712032054,289.280549296952,7,118,0.92740995
82,0.0464678871679226,290.63854861521907,7,95,0.92740995
83,0.0372096237780578,291.54480189043375,7,68,1.1504351
84,0.0631181235497712,288.513059085018,4,21,1.5151285
85,0.0395280920685995,290.9789254149508,7,84,3.9109457
86,0.0449262609496,289.3159442646368,7,112,1.1507833
87,0.0232380757667139,291.2212429928516,7,104,0.92740995
88,0.067572780722554,289.34821632275214,7,19,0.0
89,0.0394057791807399,291.5697324836683,7,78,0.0
90,0.0224702882349893,290.3176297884362,6,451,25.320024
91,0.0216853596992893,290.5323731094577,5,120,0.92740995
92,0.0218332657346656,290.5208197882725,7,1115,21.525557
93,0.021937911085688,290.5191847294228,6,246,3.583528
94,0.0217535692996179,291.0097165041865,7,178,0.92740995
95,0.034752380902272,289.7878425168702,7,115,1.4739715
96,0.0797958806921209,289.2180791237992,4,30,1.1974176
97,0.0679512830663562,288.65192949821176,4,19,1.516319
98,0.021176264831676,290.6363994257813,7,178,1.4661423
99,0.0681717204657569,289.15383844644475,4,11,0.92740995
100,0.0340681510949826,289.71593544374593,7,129,1.4736178
101,0.0415505378594302,289.97478390352444,7,99,2.9520338
102,0.0226127007933347,291.26264659134074,7,107,0.0
103,0.078723686473972,288.7821621179299,4,34,1.5182679
104,0.0357594519559835,291.41056582515773,7,70,2.1806786
105,0.0772598326746435,288.6625410298305,1,34,1.518485
106,0.0368837154470522,291.5381281214328,7,69,1.4772323
107,0.0321084633845158,291.35835752734624,4,84,3.0075972
108,0.0218076601795805,290.80118705484654,7,240,1.8543341
109,0.0222269419235939,290.8967702328592,7,200,2.1764023
110,0.0666674706823688,289.13456154082354,1,7,0.92740995
111,0.0220627823017721,291.1938162901401,7,125,1.4700315
112,0.0449508589390069,290.6403887890344,7,89,2.7802885
113,0.0373522481487796,291.5648961140862,7,75,0.92740995
114,0.037390415562841,291.6529172781753,7,68,2.182651
115,0.0317606093042909,291.317920435175,4,84,2.180747
116,0.0218721105293212,290.53651807686623,4,224,1.1327832
117,0.0292608812658014,291.0066407634015,7,70,1.4728345
118,0.021256549984474,290.7037971553496,7,112,1.133767
119,0.0447414344443967,287.1080386669423,9,533,16.203537
120,0.0198334412709803,291.57973875728,7,98,0.92740995
121,0.0596287116624531,288.97959357159914,4,5,3.0162857
122,0.0433601263093252,291.5063292666291,7,88,1.4793202
123,0.0175540206836987,291.7719861641998,7,92,2.458597
124,0.038984203070061,291.64765963803006,7,70,2.483363
125,0.0612249073700778,289.7911883875529,3,5,4.514072
126,0.0226560676520191,290.2879279399488,7,260,2.924977
127,0.0223260108066939,290.4075750379776,7,762,6.2844315
128,0.0740770306236535,289.1732868234371,7,18,1.1971239
129,0.0223888668967028,290.3466262564684,7,219,3.001602
130,0.0685333801726129,289.2504929840005,4,20,3.0165052
131,0.0287142925088554,291.4207347197002,7,613,17.118002
132,0.0193683173098152,291.3480698387918,7,144,3.88381
133,0.0412267369313568,291.6191499806651,7,79,2.3053153
134,0.0182779297824173,291.552674616695,4,78,3.8819485
135,0.0683090196259449,288.74674482694513,4,18,1.5152751
136,0.0213218211549869,290.5982439893778,7,167,2.929958
137,0.0450078420780464,290.5801129362479,7,90,1.8543341
138,0.0194423826231554,291.22251898980613,7,181,2.7802885
139,0.0652412293679098,289.7107100250546,4,11,0.0
140,0.0207965577608701,290.7583402349237,7,124,1.1359708
141,0.0313027758484452,290.535210218694,7,91,0.92740995
142,0.0205630414549371,290.9134324764147,7,362,1.4652941
143,0.0407976636557848,291.4327762654364,7,82,1.4780165
144,0.0221016278667731,290.4114681054056,7,371,5.6607914
145,0.0359382645853433,289.494625068976,7,123,2.1795273
146,0.023975339937102,289.875157901369,7,1002,20.838564
147,0.0390862442560786,291.57417472979284,7,78,2.4817007
148,0.0431892466889958,291.3569639315551,7,82,0.92740995
149,0.0184289322743751,291.53380488160985,7,112,2.9358063
150,0.0231193619295745,290.1369115293325,7,632,1.4649193
151,0.0340051415702013,288.9768760789834,6,311,2.1786406
152,0.0212338963781806,290.6714708497823,7,91,2.1734934
153,0.0297232984453248,289.4725797375629,9,673,6.886261
154,0.0389405438158517,291.7660184144808,7,70,2.3061574
155,0.0347504337580223,289.9341751397196,7,108,2.4713416
156,0.034871267082771,290.634966115062,7,80,2.2929363
157,0.0641270865341165,289.23201497288795,1,6,1.8543341
158,0.0309999826190569,291.646598965512,6,122,2.1821334
159,0.0350799340970587,291.5049449054095,7,62,0.0
160,0.0418843918911822,291.5847865685521,7,81,1.8543341
161,0.0782395064442843,289.3891066098232,7,20,6.0358806
162,0.0275844603156793,291.0166815905107,7,100,2.467896
163,0.0259658652572188,290.14083681011454,6,490,17.446268
164,0.0628803759608524,288.523858081817,4,15,1.1978588
165,0.0353397522385513,290.807356307599,7,75,1.1473849
166,0.0206961040758366,290.7739234785074,7,163,2.1744225
167,0.038015742077217,291.6770518636704,7,67,2.4832942
168,0.0723468595352335,288.80472375184047,2,26,3.5963597
169,0.0182125548968665,291.5713222610322,4,78,2.93513
170,0.0232781727795549,290.09387559114475,4,593,1.4666371
171,0.0328400995972639,289.084815019138,6,372,8.164922
172,0.0459217215418985,289.1449534934748,7,114,0.92740995
173,0.0474649262715585,288.72194327650544,7,122,1.4783392
174,0.0766186482518831,288.49224032260884,4,36,0.92740995
175,0.0215651449794868,290.5476053689074,7,129,2.4505308
176,0.0188015755224833,291.3682458117731,7,100,1.4677036
177,0.0468646434895435,290.62577656260504,7,95,1.1533805
178,0.0266701753611566,290.1404805763177,7,302,4.4049697
179,0.0430830906943053,291.1708266043987,7,86,2.1825988
180,0.0225428265359108,290.31351428788946,7,222,2.172425
181,0.0221453451746741,290.429499696635,7,923,26.542028
182,0.0698386410184906,289.10186040959394,7,24,5.1378336
183,0.0215874883646376,290.5417942402671,7,128,0.92740995
184,0.0188241142473925,291.35355404865913,7,101,0.92740995
185,0.0220098958166956,290.47178073977955,7,108,2.9263089
186,0.0662427358201835,288.55638343879366,4,23,1.516837
187,0.0422408237497582,289.7667461984885,7,102,1.8543341
188,0.0308944237963697,289.6324620738284,5,263,3.8944612
189,0.020744396703619,290.86184822974144,7,247,1.8543341
190,0.033872561978947,289.6971146792624,7,137,2.2896082
191,0.070781850823926,289.14295127914204,6,23,1.8543341
192,0.0702270848697534,289.2008690830856,7,26,1.8543341
193,0.0269414644990118,290.7610636157571,7,181,6.3329687
194,0.0718425829125936,288.7843274126469,4,20,1.5165987
195,0.0485364728958232,289.2617104585359,7,108,3.9184535
196,0.0700969931110393,289.2340915678394,4,25,1.5100223
197,0.0201082632634689,290.98584811768114,7,105,3.0028286
198,0.0258312129798305,291.1097089294853,7,82,1.4715148
199,0.0526186439918911,289.7262168659409,4,6,5.547545
200,0.0235292807404142,291.10392580266654,7,130,5.0359545
201,0.0386985805116112,289.3753338474036,7,113,2.4740436
202,0.0244677079972448,290.4710410405875,7,258,4.4025803
203,0.0659951648308553,288.4729782366296,4,35,2.4028547
204,0.0288110299572849,289.6334780999361,9,664,6.5633464
205,0.029654993118429,291.0145674342748,7,255,4.9376426
206,0.0454018650821704,291.02184604360235,7,90,0.92740995
207,0.0368979918802755,291.59135075994425,7,66,0.92740995
208,0.0239216229249586,291.11396624631595,7,108,1.4707271
209,0.0720353544906573,288.9912067684506,7,30,1.5103722
210,0.0214033615404271,290.6103603030413,7,102,2.9286501
211,0.0203524054267629,290.9221973939535,7,104,1.4661664
212,0.0389817579018117,291.72131180845514,7,73,2.4846246
213,0.0332600594608186,291.4942997982869,4,82,2.181588
214,0.0754111804819518,289.00256840291274,4,23,0.92740995
215,0.0351786371082356,289.67535152539705,7,119,3.9007201
216,0.0628146408870973,288.43366194567324,4,32,1.8543341
217,0.0406578249179406,291.57610472202816,7,83,3.4532387
218,0.0346297530166243,289.8715194005246,7,111,3.900561
219,0.0467385963426297,290.10489643814753,7,96,1.8543341
220,0.0646037264640261,288.6320522236923,2,12,4.407343
221,0.0629076562607711,288.43318662758,4,33,0.0
222,0.0804744856912458,289.3015689349901,5,29,5.6739807
223,0.0421407279966795,287.5227747367949,8,507,7.308423
224,0.0226515589815797,290.2935197554195,7,287,0.92740995
225,0.0249930339478428,289.5837124293938,7,536,9.7239685
226,0.0427547176432666,289.7161929545035,7,102,3.5685532
227,0.0257363973849529,291.10374781667593,7,84,0.92740995
228,0.0556372777876264,286.0488884524894,7,394,28.178408
229,0.0286873241093608,290.8381114942501,4,279,10.018009
230,0.0380223468042075,291.6324545706105,7,69,1.15204
231,0.0291180126171511,289.9317258717763,4,252,5.66263
232,0.0444926193242322,288.2997695476439,4,194,13.518357
233,0.0294616027137698,291.9867694044475,5,168,2.3042023
234,0.0239677488500188,291.4639691284006,7,75,2.2833662
235,0.0577179134651465,285.5844110090419,7,598,30.237526
236,0.0343179868862797,291.4765167784105,7,61,1.8543341
237,0.0639480651280277,289.16692506056177,4,7,1.1923078
238,0.0771770500022442,288.5553255928721,4,34,2.2099037
239,0.0246245179352479,290.6506409197372,6,268,5.0360346
240,0.0641341060993861,288.5460997842141,4,16,2.2075644
241,0.0380664888758097,291.54889682273733,7,72,0.0
242,0.0257421004204476,290.23543639714063,7,357,1.4705114
243,0.0745274610999837,288.8802100761843,4,18,3.7137518
244,0.0625596155893985,288.5417508811026,3,15,1.514217
245,0.0269211057802709,290.19979351027104,7,495,2.284058
246,0.0390731624842205,289.1769328289809,7,121,0.92740995
247,0.039549313675744,289.378821578396,7,111,2.4749074
248,0.0364615229074646,289.7179298966465,7,110,0.92740995
249,0.0667339311908045,289.5338305082004,6,15,0.0
250,0.018531695695182,291.709569358314,7,90,1.8543341
251,0.0292849506083381,290.4668303458794,7,117,0.92740995
252,0.0383118190383689,291.00210552182097,7,79,1.1492056
253,0.0404853138095853,291.5902316704338,7,81,1.1524395
254,0.0246306509303814,289.671789095914,7,574,7.3035355
255,0.0206390145863832,290.8071398493711,7,112,1.8543341
256,0.0396987685949306,291.7372583543921,7,72,1.4800572
257,0.0784806804451975,289.29796179342515,4,28,4.78127
258,0.0332516812013962,290.4984669931817,7,85,1.4740121
259,0.0538289573207299,289.602012462071,4,5,1.5051161
260,0.0764004450070468,288.6538576752852,1,30,1.5184315
261,0.0223004471285733,291.1553203311129,5,126,0.92740995
262,0.0675579818690527,288.62572141635667,4,21,1.5164852
263,0.0334817405634351,291.4401723489103,7,57,1.476087
264,0.0217764729862492,290.5527875272296,7,156,1.4641181
265,0.0379652615300789,291.5483207454962,7,72,1.1501691
266,0.0248027618538013,289.68221735318895,7,418,4.638679
267,0.0700750537744117,288.58995684751164,4,26,2.5753236
268,0.0361080689174998,291.3094358419248,7,73,0.0
269,0.0375409062020523,289.2792909423732,7,126,3.877265
270,0.0411340251117905,290.3932844968891,7,94,1.477207
271,0.077204267341335,289.31346453584774,4,20,3.7051556
272,0.0395500535084595,289.1320538977785,7,119,1.4753762
273,0.0788015520066421,289.30701885154207,5,26,8.5198765
274,0.021109000715189,290.6915629315238,7,98,0.92740995
275,0.036329179809815,291.5505610501185,7,67,0.92740995
276,0.0669426961955073,288.5815531842966,2,19,0.92740995
277,0.0386796299987256,289.3707682055259,7,117,0.92740995
278,0.0401203305624414,291.60179176679907,7,77,1.1524312
279,0.0415374545141855,291.0356278400347,7,86,1.4779654
280,0.0679730112152786,288.6249500593161,1,21,0.92740995
281,0.0305461436959174,291.6290891971454,7,200,6.8556404
282,0.0780107317299701,289.347061727654,4,32,12.864624
283,0.0210464792415371,290.7137299255464,7,95,0.92740995
284,0.068155428502807,288.6586716654749,4,21,0.92740995
285,0.0451745596320485,289.8794274475434,7,106,3.5728965
286,0.0701797100050243,288.1931239578668,7,34,3.0364313
287,0.0272364419524901,290.2081144954695,4,459,4.765226
288,0.0189004064835276,291.29407480186586,7,161,1.4683547
289,0.0391982105587113,291.62321290355527,7,73,2.1827877
290,0.0663097970348715,289.0986407327157,4,6,3.0250764
291,0.0204323095120615,290.9332419430864,7,224,2.2754393
292,0.0214626706704547,290.55146853154673,7,340,7.8998723
293,0.0637854229976152,288.5172658088369,5,21,0.92740995
294,0.0245884946037857,289.7359063415636,7,647,3.5344594
295,0.0367888314619125,291.4936180819777,7,73,2.7802885
296,0.0181706489948336,291.5313600571263,7,111,1.4686352
297,0.039903407706571,291.55379206608177,7,83,1.1515424
298,0.0370408178495221,289.958395757638,7,96,5.047869
299,0.0314023009547077,291.5152869856742,4,112,1.4774616
300,0.0423694627555221,289.9326129475709,7,100,1.4773024
301,0.0278344593781684,288.6908880168905,7,311,6.5619564
302,0.025686997535226,291.3079403514189,7,73,0.92740995
303,0.0184561348961578,291.46195158370864,7,102,1.4681414
304,0.0499273082924095,289.37299727879184,7,107,1.4799831
305,0.0217996775820319,291.36230821870544,7,106,1.140854
306,0.0390731070856561,289.35725069075886,7,114,2.9488175
307,0.0354485942653348,291.54834624002217,7,67,2.2966328
308,0.0202475142237694,291.45589793983703,7,111,0.92740995
309,0.0474247742586473,289.8154287253582,7,99,1.4793298
310,0.0315084911840164,291.37584422080647,4,115,2.181201
311,0.0465868373130023,288.9841517638489,7,118,1.1512918
312,0.0801491447254238,289.3850809312852,5,36,3.7067754
313,0.023825934640162,291.0527733665703,7,115,0.92740995
314,0.042525113978377,289.6971520662492,7,100,0.0
315,0.0209289495751319,290.73668022635457,7,103,0.92740995
316,0.0280713489520647,290.8065958445593,5,193,4.3511376
317,0.0264003924554085,290.1518518695851,7,712,2.1772654
318,0.0463913458173843,290.1631369098989,7,93,0.92740995
319,0.027652820488743,290.37965810914073,7,669,11.544107
320,0.035630444951695,289.74540875098506,7,116,0.92740995
321,0.0294773340793267,291.94831185306134,7,175,2.9561644
322,0.0647399135231377,288.64034239010937,5,13,3.0267851
323,0.0477784046789837,288.61147736293884,7,123,0.92740995
324,0.0419463819876159,291.559161688001,7,83,3.454459
325,0.022479846938069,290.3300794263406,7,215,0.92740995
326,0.0410704450027153,290.0934028977088,7,93,1.8543341
327,0.0744839211948486,288.4105066891665,4,35,1.5189884
328,0.0208536907407324,290.7829574948116,8,96,4.3412046
329,0.0214138289896391,290.67838977883935,7,632,24.650322
330,0.033037071579262,291.6243383937593,4,86,3.5714974
331,0.0180861987301267,291.57695864249104,7,96,1.1386241
332,0.0347339461473255,289.78314998634573,7,116,3.6001525
333,0.0238086225422468,291.4541163823515,7,78,0.0
334,0.0353955052751755,291.5129983426191,7,63,1.477067
335,0.0253479534406788,291.572326010856,7,66,2.465742
336,0.0395013887795476,290.7723626898415,7,83,3.4450233
337,0.0606231389491413,289.6928490311861,4,4,1.8543341
338,0.0666075306142233,288.57054193798365,4,24,0.92740995
339,0.0203326643106217,290.8973624779074,7,110,2.9314394
340,0.0201858176562252,290.8658872550287,9,960,15.91393
341,0.0219016118267419,290.47117251120466,7,168,0.0
342,0.064230245530962,288.45007407383184,4,36,0.0
343,0.0376084986537193,289.4670970682177,7,122,1.1470042
344,0.0282295916388011,291.1297014138288,7,695,19.333473
345,0.045141472815036,290.7737432856068,7,90,0.0
346,0.0220419162134446,290.44915709737654,7,144,1.4642912
347,0.0322475252457637,288.77979937030926,7,4,1.8543341
348,0.0430567482557974,289.6216654360036,7,103,3.9117415
349,0.0472455577169924,290.6476611559344,7,96,2.4853983
350,0.031253277951454,291.28035872319083,4,104,1.4759984
351,0.0462814536985004,289.37382381028004,7,109,1.8543341
352,0.0455571004618317,288.2020893776079,7,245,9.302227
353,0.0429945800090922,289.7708719667769,7,105,2.1817064
354,0.0264119125000502,289.9813037778297,7,614,12.13676
355,0.0346772429132546,289.9150168670925,7,110,1.4740623
356,0.0618283670417115,288.40938988892225,4,30,1.5162058
357,0.0337189205291546,290.5867862193642,7,81,2.4717672
358,0.0216028112143831,290.591981914067,7,113,2.9270062
359,0.0215541581434867,291.67284937246524,7,77,2.7802885
360,0.0252980962414966,291.0563499047546,7,92,0.92740995
361,0.0386625409304848,290.0215474099901,7,92,0.92740995
362,0.0221374743476295,290.4069088465391,7,310,13.821429
363,0.0288341261649996,290.1020087840316,7,210,0.0
364,0.040108846596735,291.56702789127974,7,83,1.4786946
365,0.0192378604718427,291.4619129890241,7,122,2.459472
366,0.0436296392583954,289.5507112231251,7,105,1.4774806
367,0.0662586194460763,288.8825005320033,4,9,1.5129956
368,0.0616235442322598,289.7647692816543,1,5,1.5076932
369,0.0224204336779148,291.2216148281483,7,117,0.0
370,0.0362765845744698,291.5648071687596,7,63,2.7802885
371,0.0441641203570179,289.52210391915054,4,0,1.1769398
372,0.0274164318291559,291.0126013505095,7,80,1.1434048
373,0.0801270340278129,289.1384768591504,4,32,0.92740995
374,0.027454898937187,289.3914615390814,6,421,6.7732005
375,0.0396284283933511,291.6987227185596,7,72,1.4797254
376,0.0461673835036813,289.74400017727817,7,103,1.1519618
377,0.0276272633942222,289.50392240036683,7,305,2.9391127
378,0.0257239651558301,290.3492327734789,4,282,7.3151507
379,0.0435591403145554,289.18125216622786,7,104,0.0
380,0.0374491049512465,291.5442190824939,7,69,1.1503491
381,0.0362634447984902,290.3811195158222,7,86,1.1473727
382,0.0250915818776314,289.95801301503406,7,668,4.9117875
383,0.0219959292770177,290.4538020097877,7,144,1.133597
384,0.0401616588183638,291.59792448998667,7,76,1.4790697
385,0.0432498340506454,291.51780871354595,7,87,3.7047918
386,0.0351906737833729,289.8965191681283,7,106,1.4742599
387,0.0384086000212399,289.61782255732913,7,107,2.4742913
388,0.0238430342934488,291.0309741962002,7,112,0.92740995
389,0.0398911182086881,291.5428153257909,7,78,1.1507095
390,0.0615544119053976,289.66567336016743,1,5,0.92740995
391,0.0722817315929405,289.45070500580687,7,21,4.764693
392,0.0389135897277133,291.57570514031465,7,73,2.4816322
393,0.024922404081258,290.837086334963,7,158,1.4709122
394,0.0317022354630715,291.3393754329981,4,100,1.4763181
395,0.0305686567286385,290.4397959259841,7,108,2.7802885
396,0.0378109254642366,291.5483091428857,7,72,1.4776623
397,0.045308785299836,290.2715888316743,7,94,2.9557354
398,0.0398671937414722,291.69286912994505,7,72,2.3056288
399,0.0213723097435632,290.59179996296393,7,148,2.4514208
400,0.0189207343504583,291.33231182553624,7,102,3.8789392
401,0.0276760269252396,289.12254228452554,7,437,24.144457
402,0.0363164607653584,291.7106194197753,5,62,2.4829507
403,0.0387895094646479,290.58355555753013,7,82,0.92740995
404,0.0305418357238221,291.2827966420757,7,65,0.92740995
405,0.0357013305294931,288.6357572463487,8,427,7.371699
406,0.0790390293084783,289.3592698830138,7,33,0.92740995
407,0.0669352564428122,289.59592356566736,4,15,4.5200386
408,0.0188614318527475,291.2974114749994,7,227,2.7802885
409,0.0326579096372811,289.8612291970828,7,143,1.8543341
410,0.0187942907939598,291.3646638098603,7,102,1.4678038
411,0.0359269016041088,291.8206759769123,4,59,1.8543341
412,0.0219909009417099,290.4526614279744,7,150,3.0018575
413,0.018876880924201,291.3492111615983,7,98,1.1376154
414,0.0224902180275218,290.3186436246042,7,280,5.836497
415,0.0421408043773793,289.8258343438632,7,100,2.9522557
416,0.0413191551766299,291.56948483999946,7,83,0.0
417,0.0665215242421906,289.6744187822512,4,11,1.5094746
418,0.0381195720285244,291.0090504567551,7,79,0.0
419,0.0427303305206705,289.4061112844907,7,98,1.8543341
420,0.0175819616867824,291.73045730836657,7,90,3.00391
421,0.0212185564447299,290.6132015924687,6,352,12.722381
422,0.0194232833062798,291.22510345753244,7,135,1.1389899
423,0.0608995901140024,288.4323968728335,4,29,3.02653
424,0.0310212336395704,291.4031955863597,4,125,1.4769176
425,0.0399012203086807,289.1538903959117,7,117,1.4755435
426,0.0218314930320407,290.55178587761367,5,426,3.591691
427,0.0437415909385873,289.15801072654824,7,107,0.92740995
428,0.0253070974408922,291.3983867491477,7,73,0.0
429,0.0762890591573728,289.38064234278824,4,19,2.206413
430,0.0632744946396168,289.3937808629378,1,4,1.5092508
431,0.0184553082034745,291.76189846304663,7,92,1.4691393
432,0.0368025618158003,290.42222713968715,7,85,0.92740995
433,0.0432843256162143,289.300111802624,7,105,0.0
434,0.0658431719913142,288.5863394670922,3,18,2.3977787
435,0.0249199038177394,290.6884313860496,7,195,0.0
436,0.0211132241344351,290.7627605783944,7,501,12.312377
437,0.0614952598196489,288.4710719667088,4,21,0.0
438,0.024893642864331,289.9369159825538,7,636,9.151265
439,0.0219183572422193,290.48668923340784,7,125,3.7047918
440,0.0276138254350315,290.20567087367766,6,467,11.850356
441,0.0747119575475172,288.852372145401,1,23,2.5730364
442,0.0482673060509117,289.59631568985964,7,102,0.0
443,0.0200054792018829,291.57441789844535,7,96,1.1401812
444,0.0390786576525,289.2727137031212,7,115,2.4741938
445,0.0667206896145687,289.03969612668106,2,9,1.1945992
446,0.021554250521273,291.08153668089534,7,202,1.4696938
447,0.0405031951167691,289.3328398337457,7,104,1.1484076
448,0.0606287156756382,289.07919605445653,4,4,1.190919
449,0.0389291370918168,289.3533091816918,7,114,2.4742239
450,0.0649479598452164,289.7055885051212,4,12,2.2031498
451,0.0224376778113727,290.31436085614195,9,1102,21.900122
452,0.0402030814641905,291.5402183499132,7,80,3.008529
453,0.0642113383491573,289.321153224642,1,5,2.5560706
454,0.0369438003524147,291.66509359060655,7,64,1.1520647
455,0.0472108748020453,289.0138391555196,7,114,0.92740995
456,0.0268557208660263,290.72534386014803,7,112,2.7802885
457,0.0373154222236283,291.5607387797776,7,74,1.8543341
458,0.0250613092663119,289.6024103414744,6,550,21.548134
459,0.0367745169802178,291.5952005609707,7,68,1.4782145
460,0.0211183650007739,291.36314358709615,7,112,1.4698135
461,0.030381313847644,291.20081546552166,7,67,0.92740995
462,0.0667685616885198,288.63034821924686,4,19,1.5159001
463,0.0440477570478703,289.60101623393854,7,105,0.92740995
464,0.0390279943973384,289.54539536799325,7,107,2.4747496
465,0.0635856497543644,288.5221489487384,4,21,1.5153579
466,0.029363067664159,290.0978332438906,7,175,1.4720044
467,0.0447348398672817,289.2693735712671,7,109,2.1818895
468,0.0234562669122465,291.2441171595336,7,99,1.8543341
469,0.0483935725823109,287.2771645609409,7,271,8.128311
470,0.0264500309468006,290.96010342637265,7,90,1.4716263
471,0.0404563521183221,289.8853234765794,7,90,1.8543341
472,0.0375734268057903,289.4632817279551,7,122,2.947755
473,0.0392262692415317,289.3472052256544,7,114,0.92740995
474,0.040800515794866,291.6361749613588,7,79,1.4796288
475,0.0292108172562226,290.8020124230633,7,85,0.0
476,0.0293130870309265,290.3173017459572,6,142,2.1781785
477,0.0459387601977802,289.16740401470526,7,117,5.163625
478,0.0344874238182741,291.5560131531992,7,63,0.0
479,0.0317141415668682,291.3178032923009,4,88,1.1485214
480,0.039120077222025,291.68909210772586,7,69,1.1529633
481,0.0662691879430256,288.42125787009047,4,35,1.2022009
482,0.0694339285613574,288.86548184315643,4,17,2.56732
483,0.0788730792209244,289.30746085865354,4,28,3.6671243
484,0.0625898374952882,289.6170949653915,4,2,1.189777
485,0.0481900073925481,289.5539048804705,7,102,3.454792
486,0.0607360782887139,289.0431659836186,1,5,1.8543341
487,0.0314342970634473,290.28546511127706,7,110,2.1787584
