sample_id,lat,lon,split
190,36.27884602686823,-89.9055497864416,test
191,33.843397012519894,-94.0294816178164,train
192,33.4296527634402,-93.10507237845991,train
193,35.90889435243717,-92.27675800776461,test
194,33.53649510818573,-94.61776585541095,train
195,33.62743907855209,-90.04286265824565,test
196,35.09783977032295,-94.12748000392229,test
197,36.060967142931126,-91.22812111458973,test
198,33.687521330001005,-91.49453857850244,test
199,34.08613285515033,-90.59895264012945,test
200,35.72091693384412,-91.38260297910611,test
201,36.401392491213386,-90.79614453643659,test
202,34.752594151708195,-92.52639441432102,test
203,33.50364125892938,-92.19113866207844,test
204,33.0487770069787,-91.13273935224284,test
205,33.803796104995996,-91.7949191963564,test
206,33.46137776225282,-92.0776534051744,val
207,35.371805357645,-93.5983747219089,test
208,33.42641376619986,-93.33720194379232,train
209,34.772154760672215,-92.83826871193482,test
210,35.4299185247501,-94.5738566044452,test
211,35.033908132273154,-92.54570365558622,test
212,33.6992147808102,-94.60624067545336,train
213,35.814435841637916,-91.81187328347096,test
214,35.50392495365531,-91.12097701820743,test
215,35.586444013704394,-91.82612130087283,test
216,33.4587021304506,-91.17320573317177,test
217,33.43313831277621,-94.61993455227565,train
218,36.24646892852277,-94.32457339277698,test
219,34.391523678387294,-91.1486416688485,test
220,34.05332042123329,-90.62958626465486,test
221,34.71004415873037,-91.05302319267972,test
222,35.32002474467254,-91.32482915450885,test
223,36.344681399664395,-91.10430816085655,test
224,34.00256179408719,-90.94423806879306,test
225,36.236829502592094,-91.01984383311319,test
226,33.087008219851896,-90.95209786588896,test
227,34.943193148143884,-94.25212205414655,test
228,35.2189128908838,-94.30554038907172,test
229,33.37064091312764,-92.82523388214969,test
230,33.49118858972369,-91.9978443286925,test
231,34.46690011760706,-90.82978330200902,test
232,36.38181169250114,-92.95650214060868,test
233,35.086148936320306,-93.25266812913084,test
234,36.26558127560074,-90.73620190865091,test
235,35.8152632046454,-93.38079584827365,test
236,34.63583560544352,-90.54041835723213,test
237,35.74667207238266,-93.73964625789141,test
238,33.062428743919455,-92.8334165913238,train
239,33.382003988680076,-92.62665422115084,test
240,35.903000152089575,-93.13143307688102,test
241,35.78885980913807,-94.60331613798155,test
242,33.814242596882515,-93.4495189886284,val
243,34.85769356709669,-92.941861812372,test
244,35.12105537245004,-93.06128427420249,test
245,36.03708633821604,-90.71578918250829,test
246,35.11087505068554,-94.38458222019374,test
247,34.44400049245788,-92.68692496271346,val
248,34.30964415192514,-94.43354818577018,test
249,34.49058730230728,-89.99468159633884,test
250,35.28175858952991,-90.69265909795546,test
251,36.036217211133135,-89.73865685178708,test
252,34.58863908726705,-90.0965021574708,test
253,33.86743847032975,-93.05041052258306,train
254,33.828318270491536,-91.18283044071703,test
255,35.61104998085206,-93.09642618523232,test
256,35.857990671983686,-90.20559039598977,test
257,33.368473279489436,-92.57855823626232,train
258,33.232955999343126,-92.75183891673598,test
259,35.08051782314758,-90.07707834116034,test
260,33.51160635467444,-90.46140077052932,test
261,35.8863246665972,-89.81692463977943,test
262,34.08617135873426,-94.289554214695,test
263,33.503551765399,-93.41060577614687,train
264,36.223396653706075,-93.12473699310078,test
265,33.57936102957348,-92.51097025705484,test
266,33.99652028818277,-92.26854367163578,test
267,33.53764688317221,-93.17138203250832,train
268,33.40421522282874,-90.69146139696922,test
269,33.07401805717754,-93.51047660190928,train
270,33.19388393207491,-91.15830895290341,test
271,33.611245148275486,-90.38671147150728,test
272,33.186836764195114,-91.61961975137686,val
273,35.0690033563884,-92.85983013831269,val
274,35.38250084379827,-93.68618052628264,test
275,34.3777065989121,-93.95229941381363,test
276,34.112968839332176,-90.92145154642917,test
277,34.7658418295778,-92.28841397200993,test
278,36.06251729782113,-94.38979183069819,test
279,35.978960693877724,-89.73031765049518,test
280,33.152162717044774,-91.28362318054472,test
281,33.635244433587836,-90.42441271940793,test
282,33.828607048865386,-92.44220230355445,train
283,33.87285651541274,-89.87147005458412,test
284,34.99931428109971,-93.6283606460071,test
285,34.456918489961176,-93.69987346899408,test
286,33.17238941974658,-90.19503636819132,test
287,34.307649484608504,-90.18816619189154,test
288,34.83313532051173,-92.13987315706977,test
289,33.355851660163005,-93.99484181389073,train
290,35.91710493825996,-93.10307420272974,test
291,33.181866532627865,-90.8718628799687,test
292,36.23694654156322,-90.41542021723353,test
293,33.346895995529565,-92.89215590370826,val
294,35.952512330592135,-94.31566860137018,test
295,36.15928600374666,-91.31133839258328,test
296,36.428497382053074,-90.94469970405169,test
297,35.80709058095758,-92.51264706095745,test
298,35.72817139269965,-91.7220048702592,test
299,35.248691465984415,-89.71276365730532,test
300,35.72648724102345,-93.40235696118249,test
301,33.47093272944601,-91.77230086181773,test
302,34.876238125816734,-91.58352674459367,test
303,34.79978004566645,-91.89093723575843,test
304,36.00150250442895,-90.30042609701934,test
305,34.619797779577304,-91.61311256634708,test
306,34.347813236351236,-92.0957865887153,test
307,35.238471449329886,-94.00861531749398,test
308,33.93262161125296,-91.12505027951168,test
309,33.48918943833885,-93.96342641337134,train
310,34.67257045908311,-94.48794762997981,test
311,34.459112790082095,-92.1920001195746,test
312,33.81399479185106,-91.77494699742577,test
313,34.28629133540295,-89.65470131497182,test
314,34.28237357439187,-91.07973583155723,test
315,34.14623447544391,-90.40250610846894,test
316,34.32812427904425,-92.89845144601715,test
317,35.40010170909581,-92.09069402757757,test
318,34.0390676609995,-89.77788311641058,test
319,36.32100274350369,-92.54557889585041,test
320,36.207218068383625,-90.60776658873216,test
321,34.68318649905027,-92.00583408480986,test
322,34.14926421751641,-93.50690959789559,test
323,34.87402176440501,-91.73531937306191,test
324,35.969961710707686,-93.5362317189995,test
325,35.284055691960354,-94.60495586031757,test
326,35.81537139781477,-93.44759680309748,test
327,34.86452796623009,-93.66007515319521,test
328,35.215211702436676,-92.77652174931882,test
329,34.008544649638615,-90.20367338806784,test
330,35.57212606808602,-92.69237022421459,test
331,33.708416075940015,-90.41941749136979,test
332,35.431793450864745,-91.85860328994605,test
333,36.01251673914063,-94.58215492001385,test
334,33.4623599305554,-93.68197853687103,train
335,35.15032909189672,-89.99154811531606,test
336,33.33283511880477,-91.61725797239734,test
337,35.54000469894999,-90.0001521128958,test
338,33.29572626588232,-93.07870349909184,train
339,36.27578937945219,-91.05868497993477,test
340,33.480927755132306,-90.78303495531063,test
341,36.35608086068178,-89.77077297440081,test
342,35.80309461629784,-94.52966287865027,test
343,35.07788701563224,-89.88738104083747,test
344,35.73918436620342,-92.67379661850731,test
345,35.7829019364408,-90.45517774344802,test
346,36.311094719860655,-91.91277679644122,test
347,33.886841738437155,-91.81369177112418,test
348,35.06526563375408,-92.83389189571335,test
349,33.3326721914754,-90.50249122582036,test
350,35.15657995008443,-93.30785255293597,test
351,33.59951956432476,-92.17356031069234,test
352,34.97732714015355,-91.83593274112565,test
353,35.003506799118476,-90.92967016566539,test
354,34.630948035434294,-92.27597237490356,test
355,34.82921121429593,-91.23899399276772,test
356,35.67373186502306,-92.20808834115057,test
357,35.79735650779223,-91.3431764343158,test
358,34.722536254514004,-91.26950692324552,test
359,35.098577045329144,-91.09407544416966,test
360,36.259326824915355,-90.52820002451419,test
361,33.41906755975393,-91.93260887202922,test
362,33.40986248065039,-93.65940752556664,train
363,33.30698154168769,-91.2421850171533,test
364,35.30252149764185,-94.23672312504397,test
365,34.46512905276633,-93.53179353836792,test
366,35.71012495649645,-90.68297708253596,test
367,35.34930994658007,-92.45770138267957,test
368,34.16773215414884,-92.14472048677345,test
369,36.14428291576537,-89.71263731513686,test
370,35.66886251474728,-93.45119274533089,test
371,33.94687229318561,-94.5228228348064,val
372,34.274672062202185,-94.06647813069632,test
373,34.10053993071492,-93.40482575748568,train
374,33.5516407701875,-91.01217747874955,test
375,33.51724180389767,-90.76416450103574,test
376,36.276446121815106,-91.80951989854987,test
377,34.532664130195634,-93.35241939847015,test
378,34.34161937972093,-92.0269427842017,val
379,35.55389998037082,-94.54566094700836,test
380,34.93547572838515,-91.23144931457328,test
381,36.276489953934615,-91.56694114961644,test
382,35.73105522868287,-94.51167119927374,test
383,34.677793474435894,-90.55945218084501,test
384,34.31725815718289,-90.82577012024426,test
385,36.453210407235126,-93.08812798452549,test
386,35.51216082601275,-91.46217804635745,test
387,36.329181310013446,-91.6305799715791,test
388,33.414675020259644,-93.90839401224245,train
389,35.97686787716774,-93.6595012734616,test
390,35.22975859396923,-91.2244655029462,test
391,33.426725874172895,-89.98024831803806,test
392,35.058902999892275,-91.7558669261272,test
393,35.40133727786907,-91.79796866656906,test
394,33.04305940061011,-91.40599197732193,train
395,34.59011286644611,-92.4303258481147,test
396,35.888898289187125,-94.35076494379832,test
397,34.033756588704314,-92.64937588177825,test
398,34.60491828629493,-90.1457465157141,test
399,34.54809944473762,-90.619414402054,test
400,34.05674587004872,-90.01070486417198,test
401,36.21454663430444,-93.86042702189192,test
402,35.73452912401031,-92.10538994751703,test
403,33.38705943848639,-91.71390107057968,test
404,36.48962130243151,-93.57667021533493,test
405,36.07720008507711,-93.62117791083323,test
406,33.99367953252413,-90.73329632476528,test
407,35.929138028813284,-91.28089597225053,test
408,33.37246836154984,-91.40347794202866,test
409,36.49686655665984,-93.29307233382443,test
410,35.32989657637288,-92.1013559614914,test
411,35.27543755445579,-94.50534233115805,test
412,33.31654254444447,-93.97416811857588,train
413,36.139616896138186,-92.04429321207887,test
414,33.101498261215646,-93.0809287901094,train
415,33.84289820314402,-89.82062130822432,test
416,33.50057656308322,-92.27672092536297,test
417,35.71868779242276,-94.20468614290645,test
418,33.69371479524514,-94.53132353414111,train
419,36.1872337949581,-91.01546836697707,test
420,35.29694163764621,-93.76761151188994,test
421,33.126569486731434,-93.68657252604486,train
422,33.019004419450454,-92.51367810347587,test
423,33.1808027095504,-93.30761887190728,train
424,35.12073812176705,-91.55561191366144,test
425,35.80518633800796,-92.2061082390979,test
426,33.83493487219586,-94.06609051065817,val
427,35.972930950230754,-90.71983798589005,test
428,33.20031179053641,-92.5034814935612,test
429,35.803373487745866,-91.58415343164118,test
430,36.24728400560298,-94.60040660731258,test
431,35.70237939686533,-91.50679183382042,test
432,35.44342274392523,-93.21423621055627,test
433,35.93293076529384,-92.16297740624634,test
434,33.14052954841473,-93.1403285990082,train
435,33.706237387516694,-89.66858409912805,test
436,33.43723287756975,-93.47271369588323,train
437,34.76585846567545,-90.0830877805984,test
438,35.608158449150956,-90.05770583980532,test
439,35.2050414560174,-92.5276267549162,test
440,35.97895884916677,-93.10910451584893,test
441,33.54324547354382,-92.72625333191301,test
442,35.571173821773066,-89.70298473566277,test
443,33.67564521804116,-91.54458275013211,test
444,33.9476556296123,-91.91244221803143,test
445,35.48466644048457,-94.44148812974305,test
446,36.43071674714539,-90.40622013892678,test
447,35.140402620919744,-94.20348688463822,test
448,33.190751102469534,-94.38654733583913,train
449,35.15708139474636,-93.25395531199358,test
450,33.14822693053058,-92.25533063286414,test
451,36.09450998978386,-90.17041386877814,test
452,35.483523997852174,-90.69330836855829,test
453,33.60594746247876,-93.63776824180597,train
454,33.32102352038469,-92.77076474371644,train
455,33.64236630108112,-90.74220588484415,test
456,36.430095128439675,-92.00035053607859,test
457,34.604962248604714,-93.75277504814034,test
458,35.74428331919493,-92.6516056426887,test
459,35.22742919737722,-91.50909905158676,test
460,35.00344602485523,-89.7830683962001,test
461,33.507955891327676,-91.33079408736366,test
462,36.311085587453334,-94.53951004370997,test
463,34.05469921380151,-91.11610886513634,test
464,35.0230602553264,-93.37320190693757,test
465,35.44921580606173,-90.33507019635735,test
466,35.27231604335858,-92.71206715611609,test
467,36.292080433934316,-93.62791326236113,test
468,33.519536464720204,-92.29430248304413,test
469,34.7792345845643,-93.35166606765443,test
470,34.41412036759268,-93.44796720216569,test
471,34.65959055318916,-91.77088885015574,test
472,33.417261341692104,-90.80628903387114,test
473,33.46933113455468,-90.47027676042542,test
474,33.9732644102344,-92.64358074376216,test
475,34.06646611316291,-94.28798529492322,train
476,34.49766124788472,-92.2146442576262,test
477,35.1384564146282,-92.46410605916893,test
478,35.22120191096392,-93.6410146271824,test
479,34.441338138049495,-90.16615984131373,test
480,34.43074088300044,-89.77848318248718,test
481,33.76169984343937,-94.36281647547558,train
482,35.05907186943153,-90.66514049210856,test
483,34.10964318961033,-91.41078870703056,train
484,33.12620941997077,-93.32066179691545,train
485,34.46440015454901,-91.46327409213443,test
486,34.6594643628156,-93.98064333733313,test
487,33.78957503871474,-94.27504965376144,train
488,35.003602765927404,-89.68235929699027,test
489,34.98020165151172,-91.45724180346046,test
490,35.4570076338863,-93.36148355606983,test
491,35.26781968770423,-92.3833312391583,test
492,35.28351569782361,-89.89806173397974,test
493,34.10674953138415,-92.43953641011755,test
494,35.75601277695084,-90.14479067594836,test
495,34.92200534259888,-90.30201828604706,test
496,34.50996368312961,-92.90954310902852,test
497,35.1910436832937,-91.1608352497368,test
498,34.26230067057589,-91.33732243620052,test
499,34.79458735612366,-90.78707700301939,test
500,35.57846990968777,-92.8013320535906,test
501,36.102410103532975,-94.36038460246428,test
502,36.22370019053317,-93.76993497167082,test
503,34.76271523814085,-91.55572817226142,test
504,34.82096290159199,-90.76775207112016,test
505,35.79954643767343,-90.8624382863581,test
506,34.1005774211047,-91.7191025219783,test
507,35.93083826820774,-94.19875201579698,test
508,34.729495762810984,-94.53407552288651,test
509,33.405498535173436,-90.73275546610931,test
510,33.2522070147553,-91.88959912207639,train
511,35.94697623863812,-90.72992084942442,test
512,33.19448770917407,-93.81094134644744,train
513,33.982140026467796,-92.59510684126742,test
514,34.169455141755414,-90.05172864322248,test
515,33.605480558170576,-93.76715798350159,train
516,34.09862679430696,-94.31421128805167,train
517,35.5994239835378,-91.37226710260471,test
518,33.05138995246025,-91.66515438710988,test
519,35.8951069858224,-89.88840838588708,test
520,35.99791808251096,-90.11485194735727,test
521,34.30291550617042,-90.89533096060377,test
522,33.53764514671222,-94.52478852774509,train
523,35.102941427807785,-92.2324767670194,test
524,33.41885394552713,-90.16637337541093,test
525,34.27721776377388,-92.46475409207105,val
526,36.3545021331534,-89.83813577352342,test
527,36.48412565404273,-91.37713473619941,test
528,35.70236711974105,-94.07599807611231,test
529,34.088365284722684,-92.08891778632218,test
530,35.40682767208132,-91.16278283584361,test
531,35.46892227919405,-94.29511620796909,test
532,34.357445933072775,-92.90709182560829,test
533,35.24311022105156,-91.05610711662169,test
534,33.037546757414866,-93.83935532933404,train
535,33.731701805107846,-92.88875070559551,test
536,34.83780906038541,-91.19114569733786,test
537,33.573129564904036,-90.76556171773537,train
538,33.58067403756787,-92.04299638468767,test
539,35.92706501692583,-89.86441808733096,test
540,36.46196550939262,-90.02110563176899,test
541,34.945892998099566,-92.26701784207832,test
542,35.936744058086,-93.82343618174673,test
543,36.46612582514195,-90.77853012749674,test
544,33.49558560999071,-93.41159631029608,train
545,34.56885964639023,-90.43117808930445,test
546,34.37400450544672,-91.70189262445916,test
547,33.28017249276165,-92.66135775820321,test
548,35.64365560478161,-91.85477470784475,test
549,34.51822659562907,-91.97194042076411,test
550,34.642644269666405,-90.02407775587741,test
551,33.52735540834634,-93.55461564268504,train
552,33.63324328280804,-90.00705249081817,test
553,36.174862677546756,-94.46423502394452,test
554,33.15627181140998,-90.79705969078061,test
555,33.81498299730297,-90.04924939036353,test
556,34.022207656100846,-92.66156061079695,test
557,34.71569139840555,-94.25685608063353,test
558,35.05255810555179,-90.62080236847626,test
559,34.72651491547733,-90.43096166721209,test
560,33.29440367094909,-92.94880078169739,val
561,33.852836089194994,-92.04259137014105,test
562,35.95255934666889,-90.59693873198957,test
563,35.2315604516746,-93.66554640306691,test
564,35.27202167546996,-91.4939904907354,test
565,35.345711393729744,-92.47976562220639,test
566,35.67016056663835,-93.75315371129632,test
567,33.203379686025066,-90.48774216996273,train
568,34.28312934726414,-93.00633626396638,test
569,34.88834602341588,-89.97590220519457,test
570,34.18459769154064,-91.7923986669956,test
571,35.955676056505155,-92.06288539251786,test
572,34.68900378005553,-92.5161694572298,test
573,35.690196563107826,-92.62866567741416,test
574,35.98205430908409,-90.5547076140596,test
575,34.76677019016224,-91.25282077805396,test
576,36.183432853549725,-90.7747600483166,test
577,35.054933791879435,-92.5272117267323,test
578,35.97596004591803,-93.32065699322742,test
579,34.192067784570334,-94.18827986391494,test
580,34.7458593548602,-90.7600197297793,test
581,34.859938643516024,-92.55607614032702,test
582,33.36742900563625,-92.08915874727948,val
583,34.39493377345539,-92.2873641210707,test
584,36.210681853930865,-92.47724485384488,test
585,35.207912841276595,-91.22101910197279,test
586,33.62127303852939,-91.59459144467972,test
587,34.185994724633616,-89.78889262073781,test
588,33.67061053381945,-93.92964757898332,train
589,33.086880961295,-91.7696090132334,train
590,36.246111604764096,-94.3056963878905,test
591,34.56872564889905,-90.60464545902025,test
592,34.076372753472754,-91.55693267374207,test
593,35.094670170452076,-92.4909572845171,test
594,33.02560059702555,-90.63288879641959,test
595,33.973077373102846,-92.35863703579686,test
596,35.46061712994612,-93.48790310629217,test
597,35.21819420574242,-92.27167121728164,test
598,36.436320816398876,-94.26796597071242,test
599,35.17125198380315,-90.15763028509225,test
600,34.67127055769706,-90.98713687756974,test
601,35.66501397114403,-90.84123054251131,test
602,36.16164755187418,-90.27376827902835,test
603,35.52243581351423,-90.68588423358904,test
604,36.37123928242283,-92.47369262644041,test
605,35.73701809758362,-94.03037708441852,test
606,36.03380503391674,-92.76437704349468,test
607,33.39936424914273,-89.97759896953279,test
608,35.563447260478256,-89.90302025858004,test
609,34.54031044834579,-90.80368179834674,test
610,34.935863308439465,-93.6039800021352,test
611,35.28935843318825,-93.65358420343313,test
612,36.39435290846949,-90.24753559092282,test
613,36.44602328501069,-93.91467786263472,test
614,34.008798859207666,-91.71683673765753,test
615,35.56813724103271,-92.74008913907304,test
616,35.62494238277344,-93.11900529043295,test
617,34.21272501459567,-91.25341133238541,test
618,33.43354421202477,-89.85094168903987,test
619,33.143314361000016,-90.75516032094572,test
620,35.720700946352125,-92.20377191228528,test
621,34.71394909635917,-92.42966380423499,test
622,36.449390593232245,-90.10890898403774,test
623,34.627407096677786,-91.74680772058545,test
624,36.42270942675844,-92.15170405536101,test
625,34.44051600767921,-91.22630572842883,test
626,35.7778875269599,-93.44134552886626,test
627,33.296867453091416,-94.30323462675285,train
628,34.94411598548217,-90.37009614078785,test
629,35.807209254450036,-91.6019093475237,test
630,36.23645583526961,-93.8005608069114,test
631,35.87904081716101,-93.13870180529129,test
632,33.12939754520411,-89.70003044243003,test
633,34.30445819457357,-91.46691454665564,test
634,33.17044465309848,-91.45852265939341,train
635,33.38248801890095,-94.26134659385265,train
636,35.36356970033619,-89.80411108080766,test
637,35.49640368709095,-90.18286903889316,test
638,35.70802238963069,-91.8975212619518,test
639,36.02909791819482,-93.08233708523916,test
640,35.58801013966779,-91.15066551492113,test
641,35.80305057237321,-90.47812925947481,test
642,33.17137298438148,-90.71297659317844,test
643,33.82087302654455,-89.76407456092204,test
644,35.17664220681336,-91.4548286686253,test
645,36.00343856618688,-93.02350960515244,test
646,33.01575043728881,-92.1452997630494,train
647,34.80120269740723,-90.56290367528544,test
648,35.37050589777539,-93.30124734153958,test
649,33.10362551195015,-93.46990097292837,train
650,34.404744451436855,-91.01757213577744,test
651,36.13472208484294,-92.41119569021842,test
652,35.350644830995506,-90.56164513590709,test
653,33.83180427176209,-93.90589257678982,val
654,35.9847339537117,-92.95158857814745,test
655,34.2181099819333,-93.28754346424721,test
656,35.98670634900421,-91.15159530411063,test
657,34.04630277891617,-90.84613380976656,test
658,35.06612087809102,-92.35366660144382,test
659,34.38929023711742,-92.2441939992973,test
660,33.961887677642736,-93.96380154253804,val
661,36.10295146760154,-91.13191437374914,test
662,33.65657788678822,-89.68818136101174,test
663,33.29684056932517,-90.75372845106591,test
664,34.19674428490981,-93.5111317537575,test
